context_tokens,mean_abs_relative_error_pct,rmse_relative_error_pct,max_abs_relative_error_pct,mean_relative_error_pct,passes_reproduction_guardrail,best_mean_abs_error,best_rmse,best_max_error,default_context,guardrail_window_min,guardrail_window_max,interpretation
3440,14.600110,18.674667,43.142501,-13.159141,0,0,0,0,0,977,1040,outside_guardrail
3441,14.604065,18.678871,43.150344,-13.163161,0,0,0,0,0,977,1040,outside_guardrail
3442,14.608019,18.683076,43.158185,-13.167181,0,0,0,0,0,977,1040,outside_guardrail
3443,14.611973,18.687279,43.166024,-13.171199,0,0,0,0,0,977,1040,outside_guardrail
3444,14.615926,18.691483,43.173861,-13.175218,0,0,0,0,0,977,1040,outside_guardrail
3445,14.619879,18.695685,43.181696,-13.179235,0,0,0,0,0,977,1040,outside_guardrail
3446,14.623830,18.699888,43.189528,-13.183252,0,0,0,0,0,977,1040,outside_guardrail
3447,14.627781,18.704089,43.197359,-13.187268,0,0,0,0,0,977,1040,outside_guardrail
3448,14.631732,18.708291,43.205187,-13.191284,0,0,0,0,0,977,1040,outside_guardrail
3449,14.635681,18.712491,43.213013,-13.195299,0,0,0,0,0,977,1040,outside_guardrail
3450,14.639631,18.716692,43.220837,-13.199313,0,0,0,0,0,977,1040,outside_guardrail
3451,14.643579,18.720891,43.228659,-13.203327,0,0,0,0,0,977,1040,outside_guardrail
3452,14.647527,18.725091,43.236478,-13.207340,0,0,0,0,0,977,1040,outside_guardrail
3453,14.651474,18.729289,43.244296,-13.211352,0,0,0,0,0,977,1040,outside_guardrail
3454,14.655420,18.733488,43.252111,-13.215364,0,0,0,0,0,977,1040,outside_guardrail
3455,14.659366,18.737685,43.259924,-13.219375,0,0,0,0,0,977,1040,outside_guardrail
3456,14.663311,18.741882,43.267735,-13.223385,0,0,0,0,0,977,1040,outside_guardrail
3457,14.667256,18.746079,43.275544,-13.227395,0,0,0,0,0,977,1040,outside_guardrail
3458,14.671200,18.750275,43.283351,-13.231404,0,0,0,0,0,977,1040,outside_guardrail
3459,14.675143,18.754471,43.291155,-13.235412,0,0,0,0,0,977,1040,outside_guardrail
3460,14.679085,18.758666,43.298958,-13.239420,0,0,0,0,0,977,1040,outside_guardrail
3461,14.683027,18.762861,43.306758,-13.243427,0,0,0,0,0,977,1040,outside_guardrail
3462,14.686968,18.767055,43.314556,-13.247433,0,0,0,0,0,977,1040,outside_guardrail
3463,14.690909,18.771249,43.322352,-13.251439,0,0,0,0,0,977,1040,outside_guardrail
3464,14.694849,18.775442,43.330146,-13.255444,0,0,0,0,0,977,1040,outside_guardrail
3465,14.698788,18.779634,43.337938,-13.259448,0,0,0,0,0,977,1040,outside_guardrail
3466,14.702727,18.783827,43.345727,-13.263452,0,0,0,0,0,977,1040,outside_guardrail
3467,14.706665,18.788018,43.353515,-13.267455,0,0,0,0,0,977,1040,outside_guardrail
3468,14.710602,18.792209,43.361300,-13.271458,0,0,0,0,0,977,1040,outside_guardrail
3469,14.714538,18.796400,43.369083,-13.275460,0,0,0,0,0,977,1040,outside_guardrail
3470,14.718474,18.800590,43.376864,-13.279461,0,0,0,0,0,977,1040,outside_guardrail
3471,14.722410,18.804780,43.384643,-13.283461,0,0,0,0,0,977,1040,outside_guardrail
3472,14.726344,18.808969,43.392419,-13.287461,0,0,0,0,0,977,1040,outside_guardrail
3473,14.730278,18.813157,43.400194,-13.291460,0,0,0,0,0,977,1040,outside_guardrail
3474,14.734212,18.817345,43.407966,-13.295459,0,0,0,0,0,977,1040,outside_guardrail
3475,14.738144,18.821533,43.415737,-13.299457,0,0,0,0,0,977,1040,outside_guardrail
3476,14.742076,18.825720,43.423505,-13.303454,0,0,0,0,0,977,1040,outside_guardrail
3477,14.746008,18.829907,43.431271,-13.307450,0,0,0,0,0,977,1040,outside_guardrail
3478,14.749939,18.834093,43.439035,-13.311446,0,0,0,0,0,977,1040,outside_guardrail
3479,14.753869,18.838278,43.446797,-13.315442,0,0,0,0,0,977,1040,outside_guardrail
3480,14.757798,18.842463,43.454556,-13.319436,0,0,0,0,0,977,1040,outside_guardrail
3481,14.761727,18.846648,43.462314,-13.323430,0,0,0,0,0,977,1040,outside_guardrail
3482,14.765655,18.850832,43.470069,-13.327423,0,0,0,0,0,977,1040,outside_guardrail
3483,14.769582,18.855015,43.477822,-13.331416,0,0,0,0,0,977,1040,outside_guardrail
3484,14.773509,18.859198,43.485574,-13.335408,0,0,0,0,0,977,1040,outside_guardrail
3485,14.777435,18.863381,43.493323,-13.339399,0,0,0,0,0,977,1040,outside_guardrail
3486,14.781361,18.867563,43.501069,-13.343390,0,0,0,0,0,977,1040,outside_guardrail
3487,14.785286,18.871744,43.508814,-13.347380,0,0,0,0,0,977,1040,outside_guardrail
3488,14.789210,18.875925,43.516557,-13.351369,0,0,0,0,0,977,1040,outside_guardrail
3489,14.793134,18.880105,43.524297,-13.355358,0,0,0,0,0,977,1040,outside_guardrail
3490,14.797057,18.884285,43.532036,-13.359346,0,0,0,0,0,977,1040,outside_guardrail
3491,14.800979,18.888465,43.539772,-13.363334,0,0,0,0,0,977,1040,outside_guardrail
3492,14.804900,18.892644,43.547506,-13.367321,0,0,0,0,0,977,1040,outside_guardrail
3493,14.808821,18.896822,43.555238,-13.371307,0,0,0,0,0,977,1040,outside_guardrail
3494,14.812742,18.901000,43.562968,-13.375292,0,0,0,0,0,977,1040,outside_guardrail
3495,14.816661,18.905177,43.570696,-13.379277,0,0,0,0,0,977,1040,outside_guardrail
3496,14.820580,18.909354,43.578422,-13.383261,0,0,0,0,0,977,1040,outside_guardrail
3497,14.824499,18.913531,43.586145,-13.387245,0,0,0,0,0,977,1040,outside_guardrail
3498,14.828417,18.917706,43.593867,-13.391228,0,0,0,0,0,977,1040,outside_guardrail
3499,14.832334,18.921882,43.601586,-13.395210,0,0,0,0,0,977,1040,outside_guardrail
3500,14.836250,18.926057,43.609303,-13.399191,0,0,0,0,0,977,1040,outside_guardrail
3501,14.840166,18.930231,43.617018,-13.403172,0,0,0,0,0,977,1040,outside_guardrail
3502,14.844081,18.934405,43.624731,-13.407153,0,0,0,0,0,977,1040,outside_guardrail
3503,14.847995,18.938578,43.632442,-13.411132,0,0,0,0,0,977,1040,outside_guardrail
3504,14.851909,18.942751,43.640151,-13.415111,0,0,0,0,0,977,1040,outside_guardrail
3505,14.855823,18.946923,43.647858,-13.419090,0,0,0,0,0,977,1040,outside_guardrail
3506,14.859735,18.951095,43.655562,-13.423067,0,0,0,0,0,977,1040,outside_guardrail
3507,14.863647,18.955266,43.663265,-13.427044,0,0,0,0,0,977,1040,outside_guardrail
3508,14.867558,18.959437,43.670965,-13.431021,0,0,0,0,0,977,1040,outside_guardrail
3509,14.871469,18.963607,43.678663,-13.434997,0,0,0,0,0,977,1040,outside_guardrail
3510,14.875379,18.967777,43.686359,-13.438972,0,0,0,0,0,977,1040,outside_guardrail
3511,14.879288,18.971946,43.694053,-13.442946,0,0,0,0,0,977,1040,outside_guardrail
3512,14.883197,18.976114,43.701745,-13.446920,0,0,0,0,0,977,1040,outside_guardrail
3513,14.887105,18.980283,43.709435,-13.450893,0,0,0,0,0,977,1040,outside_guardrail
3514,14.891012,18.984450,43.717123,-13.454866,0,0,0,0,0,977,1040,outside_guardrail
3515,14.894919,18.988617,43.724809,-13.458838,0,0,0,0,0,977,1040,outside_guardrail
3516,14.898825,18.992784,43.732492,-13.462809,0,0,0,0,0,977,1040,outside_guardrail
3517,14.902730,18.996950,43.740174,-13.466779,0,0,0,0,0,977,1040,outside_guardrail
3518,14.906635,19.001116,43.747853,-13.470749,0,0,0,0,0,977,1040,outside_guardrail
3519,14.910539,19.005281,43.755530,-13.474719,0,0,0,0,0,977,1040,outside_guardrail
3520,14.914443,19.009445,43.763205,-13.478687,0,0,0,0,0,977,1040,outside_guardrail
3521,14.918346,19.013609,43.770878,-13.482655,0,0,0,0,0,977,1040,outside_guardrail
3522,14.922248,19.017773,43.778549,-13.486623,0,0,0,0,0,977,1040,outside_guardrail
3523,14.926150,19.021936,43.786218,-13.490589,0,0,0,0,0,977,1040,outside_guardrail
3524,14.930050,19.026098,43.793885,-13.494556,0,0,0,0,0,977,1040,outside_guardrail
3525,14.933951,19.030260,43.801550,-13.498521,0,0,0,0,0,977,1040,outside_guardrail
3526,14.937850,19.034422,43.809212,-13.502486,0,0,0,0,0,977,1040,outside_guardrail
3527,14.941749,19.038583,43.816873,-13.506450,0,0,0,0,0,977,1040,outside_guardrail
3528,14.945648,19.042743,43.824531,-13.510413,0,0,0,0,0,977,1040,outside_guardrail
3529,14.949545,19.046903,43.832188,-13.514376,0,0,0,0,0,977,1040,outside_guardrail
3530,14.953443,19.051063,43.839842,-13.518339,0,0,0,0,0,977,1040,outside_guardrail
3531,14.957339,19.055221,43.847494,-13.522300,0,0,0,0,0,977,1040,outside_guardrail
3532,14.961235,19.059380,43.855144,-13.526261,0,0,0,0,0,977,1040,outside_guardrail
3533,14.965130,19.063538,43.862792,-13.530221,0,0,0,0,0,977,1040,outside_guardrail
3534,14.969024,19.067695,43.870438,-13.534181,0,0,0,0,0,977,1040,outside_guardrail
3535,14.972918,19.071852,43.878082,-13.538140,0,0,0,0,0,977,1040,outside_guardrail
3536,14.976812,19.076008,43.885723,-13.542098,0,0,0,0,0,977,1040,outside_guardrail
3537,14.980704,19.080164,43.893363,-13.546056,0,0,0,0,0,977,1040,outside_guardrail
3538,14.984596,19.084319,43.901001,-13.550013,0,0,0,0,0,977,1040,outside_guardrail
3539,14.988487,19.088474,43.908636,-13.553970,0,0,0,0,0,977,1040,outside_guardrail
3540,14.992378,19.092628,43.916270,-13.557925,0,0,0,0,0,977,1040,outside_guardrail
3541,14.996268,19.096782,43.923901,-13.561881,0,0,0,0,0,977,1040,outside_guardrail
3542,15.000157,19.100935,43.931530,-13.565835,0,0,0,0,0,977,1040,outside_guardrail
3543,15.004046,19.105088,43.939157,-13.569789,0,0,0,0,0,977,1040,outside_guardrail
3544,15.007934,19.109240,43.946783,-13.573742,0,0,0,0,0,977,1040,outside_guardrail
3545,15.011822,19.113392,43.954406,-13.577695,0,0,0,0,0,977,1040,outside_guardrail
3546,15.015709,19.117543,43.962027,-13.581647,0,0,0,0,0,977,1040,outside_guardrail
3547,15.019595,19.121694,43.969646,-13.585598,0,0,0,0,0,977,1040,outside_guardrail
3548,15.023480,19.125844,43.977262,-13.589549,0,0,0,0,0,977,1040,outside_guardrail
3549,15.027365,19.129994,43.984877,-13.593499,0,0,0,0,0,977,1040,outside_guardrail
3550,15.031250,19.134143,43.992490,-13.597448,0,0,0,0,0,977,1040,outside_guardrail
3551,15.035133,19.138291,44.000100,-13.601397,0,0,0,0,0,977,1040,outside_guardrail
3552,15.039016,19.142439,44.007709,-13.605345,0,0,0,0,0,977,1040,outside_guardrail
3553,15.042899,19.146587,44.015315,-13.609293,0,0,0,0,0,977,1040,outside_guardrail
3554,15.046780,19.150734,44.022920,-13.613240,0,0,0,0,0,977,1040,outside_guardrail
3555,15.050661,19.154880,44.030522,-13.617186,0,0,0,0,0,977,1040,outside_guardrail
3556,15.054542,19.159026,44.038123,-13.621131,0,0,0,0,0,977,1040,outside_guardrail
3557,15.058422,19.163172,44.045721,-13.625076,0,0,0,0,0,977,1040,outside_guardrail
3558,15.062301,19.167317,44.053317,-13.629021,0,0,0,0,0,977,1040,outside_guardrail
3559,15.066179,19.171461,44.060911,-13.632964,0,0,0,0,0,977,1040,outside_guardrail
3560,15.070057,19.175605,44.068503,-13.636907,0,0,0,0,0,977,1040,outside_guardrail
3561,15.073935,19.179749,44.076093,-13.640850,0,0,0,0,0,977,1040,outside_guardrail
3562,15.077811,19.183892,44.083681,-13.644792,0,0,0,0,0,977,1040,outside_guardrail
3563,15.081687,19.188034,44.091267,-13.648733,0,0,0,0,0,977,1040,outside_guardrail
3564,15.085563,19.192176,44.098851,-13.652673,0,0,0,0,0,977,1040,outside_guardrail
3565,15.089437,19.196317,44.106432,-13.656613,0,0,0,0,0,977,1040,outside_guardrail
3566,15.093311,19.200458,44.114012,-13.660552,0,0,0,0,0,977,1040,outside_guardrail
3567,15.097185,19.204598,44.121590,-13.664491,0,0,0,0,0,977,1040,outside_guardrail
3568,15.101058,19.208738,44.129165,-13.668429,0,0,0,0,0,977,1040,outside_guardrail
3569,15.104930,19.212877,44.136739,-13.672366,0,0,0,0,0,977,1040,outside_guardrail
3570,15.108801,19.217016,44.144310,-13.676303,0,0,0,0,0,977,1040,outside_guardrail
3571,15.112672,19.221154,44.151880,-13.680239,0,0,0,0,0,977,1040,outside_guardrail
3572,15.116543,19.225292,44.159447,-13.684174,0,0,0,0,0,977,1040,outside_guardrail
3573,15.120412,19.229429,44.167012,-13.688109,0,0,0,0,0,977,1040,outside_guardrail
3574,15.124281,19.233566,44.174576,-13.692043,0,0,0,0,0,977,1040,outside_guardrail
3575,15.128150,19.237702,44.182137,-13.695977,0,0,0,0,0,977,1040,outside_guardrail
3576,15.132017,19.241838,44.189696,-13.699910,0,0,0,0,0,977,1040,outside_guardrail
3577,15.135885,19.245973,44.197253,-13.703842,0,0,0,0,0,977,1040,outside_guardrail
3578,15.139751,19.250107,44.204808,-13.707773,0,0,0,0,0,977,1040,outside_guardrail
3579,15.143617,19.254242,44.212361,-13.711704,0,0,0,0,0,977,1040,outside_guardrail
3580,15.147482,19.258375,44.219912,-13.715635,0,0,0,0,0,977,1040,outside_guardrail
3581,15.151347,19.262508,44.227461,-13.719564,0,0,0,0,0,977,1040,outside_guardrail
3582,15.155211,19.266641,44.235008,-13.723493,0,0,0,0,0,977,1040,outside_guardrail
3583,15.159074,19.270773,44.242553,-13.727422,0,0,0,0,0,977,1040,outside_guardrail
3584,15.162937,19.274904,44.250096,-13.731350,0,0,0,0,0,977,1040,outside_guardrail
3585,15.166799,19.279035,44.257637,-13.735277,0,0,0,0,0,977,1040,outside_guardrail
3586,15.170660,19.283166,44.265175,-13.739203,0,0,0,0,0,977,1040,outside_guardrail
3587,15.174521,19.287295,44.272712,-13.743129,0,0,0,0,0,977,1040,outside_guardrail
3588,15.178381,19.291425,44.280247,-13.747055,0,0,0,0,0,977,1040,outside_guardrail
3589,15.182241,19.295554,44.287779,-13.750979,0,0,0,0,0,977,1040,outside_guardrail
3590,15.186100,19.299682,44.295310,-13.754903,0,0,0,0,0,977,1040,outside_guardrail
3591,15.189958,19.303810,44.302839,-13.758827,0,0,0,0,0,977,1040,outside_guardrail
3592,15.193815,19.307937,44.310365,-13.762749,0,0,0,0,0,977,1040,outside_guardrail
3593,15.197672,19.312064,44.317890,-13.766672,0,0,0,0,0,977,1040,outside_guardrail
3594,15.201529,19.316190,44.325412,-13.770593,0,0,0,0,0,977,1040,outside_guardrail
3595,15.205385,19.320316,44.332932,-13.774514,0,0,0,0,0,977,1040,outside_guardrail
3596,15.209240,19.324441,44.340451,-13.778434,0,0,0,0,0,977,1040,outside_guardrail
3597,15.213094,19.328566,44.347967,-13.782354,0,0,0,0,0,977,1040,outside_guardrail
3598,15.216948,19.332690,44.355481,-13.786273,0,0,0,0,0,977,1040,outside_guardrail
3599,15.220801,19.336814,44.362994,-13.790191,0,0,0,0,0,977,1040,outside_guardrail
3600,15.224654,19.340937,44.370504,-13.794109,0,0,0,0,0,977,1040,outside_guardrail
3601,15.228506,19.345060,44.378012,-13.798026,0,0,0,0,0,977,1040,outside_guardrail
3602,15.232357,19.349182,44.385518,-13.801942,0,0,0,0,0,977,1040,outside_guardrail
3603,15.236208,19.353303,44.393023,-13.805858,0,0,0,0,0,977,1040,outside_guardrail
3604,15.240058,19.357424,44.400525,-13.809773,0,0,0,0,0,977,1040,outside_guardrail
3605,15.243908,19.361545,44.408025,-13.813688,0,0,0,0,0,977,1040,outside_guardrail
3606,15.247756,19.365665,44.415523,-13.817602,0,0,0,0,0,977,1040,outside_guardrail
3607,15.251605,19.369785,44.423019,-13.821515,0,0,0,0,0,977,1040,outside_guardrail
3608,15.255452,19.373904,44.430513,-13.825428,0,0,0,0,0,977,1040,outside_guardrail
3609,15.259299,19.378022,44.438005,-13.829340,0,0,0,0,0,977,1040,outside_guardrail
3610,15.263146,19.382140,44.445495,-13.833252,0,0,0,0,0,977,1040,outside_guardrail
3611,15.266991,19.386257,44.452983,-13.837162,0,0,0,0,0,977,1040,outside_guardrail
3612,15.270836,19.390374,44.460469,-13.841073,0,0,0,0,0,977,1040,outside_guardrail
3613,15.274681,19.394491,44.467953,-13.844982,0,0,0,0,0,977,1040,outside_guardrail
3614,15.278525,19.398607,44.475435,-13.848891,0,0,0,0,0,977,1040,outside_guardrail
3615,15.282368,19.402722,44.482915,-13.852799,0,0,0,0,0,977,1040,outside_guardrail
3616,15.286211,19.406837,44.490393,-13.856707,0,0,0,0,0,977,1040,outside_guardrail
3617,15.290052,19.410951,44.497869,-13.860614,0,0,0,0,0,977,1040,outside_guardrail
3618,15.293894,19.415065,44.505343,-13.864521,0,0,0,0,0,977,1040,outside_guardrail
3619,15.297735,19.419178,44.512815,-13.868426,0,0,0,0,0,977,1040,outside_guardrail
3620,15.301575,19.423291,44.520285,-13.872332,0,0,0,0,0,977,1040,outside_guardrail
3621,15.305414,19.427403,44.527753,-13.876236,0,0,0,0,0,977,1040,outside_guardrail
3622,15.309253,19.431515,44.535219,-13.880140,0,0,0,0,0,977,1040,outside_guardrail
3623,15.313091,19.435626,44.542682,-13.884043,0,0,0,0,0,977,1040,outside_guardrail
3624,15.316929,19.439736,44.550144,-13.887946,0,0,0,0,0,977,1040,outside_guardrail
3625,15.320766,19.443846,44.557604,-13.891848,0,0,0,0,0,977,1040,outside_guardrail
3626,15.324602,19.447956,44.565062,-13.895750,0,0,0,0,0,977,1040,outside_guardrail
3627,15.328438,19.452065,44.572518,-13.899650,0,0,0,0,0,977,1040,outside_guardrail
3628,15.332273,19.456174,44.579972,-13.903551,0,0,0,0,0,977,1040,outside_guardrail
3629,15.336107,19.460282,44.587423,-13.907450,0,0,0,0,0,977,1040,outside_guardrail
3630,15.339941,19.464389,44.594873,-13.911349,0,0,0,0,0,977,1040,outside_guardrail
3631,15.343774,19.468496,44.602321,-13.915247,0,0,0,0,0,977,1040,outside_guardrail
3632,15.347607,19.472603,44.609767,-13.919145,0,0,0,0,0,977,1040,outside_guardrail
3633,15.351439,19.476708,44.617211,-13.923042,0,0,0,0,0,977,1040,outside_guardrail
3634,15.355270,19.480814,44.624652,-13.926939,0,0,0,0,0,977,1040,outside_guardrail
3635,15.359101,19.484919,44.632092,-13.930834,0,0,0,0,0,977,1040,outside_guardrail
3636,15.362931,19.489023,44.639530,-13.934730,0,0,0,0,0,977,1040,outside_guardrail
3637,15.366761,19.493127,44.646966,-13.938624,0,0,0,0,0,977,1040,outside_guardrail
3638,15.370590,19.497230,44.654400,-13.942518,0,0,0,0,0,977,1040,outside_guardrail
3639,15.374418,19.501333,44.661831,-13.946412,0,0,0,0,0,977,1040,outside_guardrail
3640,15.378245,19.505435,44.669261,-13.950304,0,0,0,0,0,977,1040,outside_guardrail
3641,15.382072,19.509537,44.676689,-13.954196,0,0,0,0,0,977,1040,outside_guardrail
3642,15.385899,19.513638,44.684115,-13.958088,0,0,0,0,0,977,1040,outside_guardrail
3643,15.389725,19.517739,44.691539,-13.961979,0,0,0,0,0,977,1040,outside_guardrail
3644,15.393550,19.521839,44.698960,-13.965869,0,0,0,0,0,977,1040,outside_guardrail
3645,15.397374,19.525939,44.706380,-13.969759,0,0,0,0,0,977,1040,outside_guardrail
3646,15.401198,19.530038,44.713798,-13.973648,0,0,0,0,0,977,1040,outside_guardrail
3647,15.405022,19.534136,44.721214,-13.977536,0,0,0,0,0,977,1040,outside_guardrail
3648,15.408844,19.538234,44.728628,-13.981424,0,0,0,0,0,977,1040,outside_guardrail
3649,15.412666,19.542332,44.736040,-13.985311,0,0,0,0,0,977,1040,outside_guardrail
3650,15.416488,19.546429,44.743450,-13.989197,0,0,0,0,0,977,1040,outside_guardrail
3651,15.420309,19.550525,44.750858,-13.993083,0,0,0,0,0,977,1040,outside_guardrail
3652,15.424129,19.554621,44.758264,-13.996969,0,0,0,0,0,977,1040,outside_guardrail
3653,15.427948,19.558717,44.765668,-14.000853,0,0,0,0,0,977,1040,outside_guardrail
3654,15.431767,19.562812,44.773069,-14.004737,0,0,0,0,0,977,1040,outside_guardrail
3655,15.435586,19.566906,44.780469,-14.008621,0,0,0,0,0,977,1040,outside_guardrail
3656,15.439403,19.571000,44.787867,-14.012504,0,0,0,0,0,977,1040,outside_guardrail
3657,15.443220,19.575093,44.795263,-14.016386,0,0,0,0,0,977,1040,outside_guardrail
3658,15.447037,19.579186,44.802658,-14.020267,0,0,0,0,0,977,1040,outside_guardrail
3659,15.450853,19.583279,44.810050,-14.024148,0,0,0,0,0,977,1040,outside_guardrail
3660,15.454668,19.587370,44.817440,-14.028029,0,0,0,0,0,977,1040,outside_guardrail
3661,15.458483,19.591462,44.824828,-14.031908,0,0,0,0,0,977,1040,outside_guardrail
3662,15.462297,19.595552,44.832214,-14.035787,0,0,0,0,0,977,1040,outside_guardrail
3663,15.466110,19.599642,44.839598,-14.039666,0,0,0,0,0,977,1040,outside_guardrail
3664,15.469923,19.603732,44.846980,-14.043544,0,0,0,0,0,977,1040,outside_guardrail
3665,15.473735,19.607821,44.854360,-14.047421,0,0,0,0,0,977,1040,outside_guardrail
3666,15.477547,19.611910,44.861739,-14.051298,0,0,0,0,0,977,1040,outside_guardrail
3667,15.481358,19.615998,44.869115,-14.055174,0,0,0,0,0,977,1040,outside_guardrail
3668,15.485168,19.620086,44.876489,-14.059049,0,0,0,0,0,977,1040,outside_guardrail
3669,15.488978,19.624173,44.883861,-14.062924,0,0,0,0,0,977,1040,outside_guardrail
3670,15.492787,19.628259,44.891232,-14.066798,0,0,0,0,0,977,1040,outside_guardrail
3671,15.496595,19.632345,44.898600,-14.070672,0,0,0,0,0,977,1040,outside_guardrail
3672,15.500403,19.636431,44.905966,-14.074544,0,0,0,0,0,977,1040,outside_guardrail
3673,15.504210,19.640515,44.913331,-14.078417,0,0,0,0,0,977,1040,outside_guardrail
3674,15.508017,19.644600,44.920693,-14.082289,0,0,0,0,0,977,1040,outside_guardrail
3675,15.511823,19.648684,44.928054,-14.086160,0,0,0,0,0,977,1040,outside_guardrail
3676,15.515628,19.652767,44.935412,-14.090030,0,0,0,0,0,977,1040,outside_guardrail
3677,15.519433,19.656850,44.942769,-14.093900,0,0,0,0,0,977,1040,outside_guardrail
3678,15.523237,19.660932,44.950123,-14.097769,0,0,0,0,0,977,1040,outside_guardrail
3679,15.527041,19.665014,44.957476,-14.101638,0,0,0,0,0,977,1040,outside_guardrail
3680,15.530844,19.669095,44.964827,-14.105506,0,0,0,0,0,977,1040,outside_guardrail
3681,15.534646,19.673176,44.972175,-14.109373,0,0,0,0,0,977,1040,outside_guardrail
3682,15.538448,19.677256,44.979522,-14.113240,0,0,0,0,0,977,1040,outside_guardrail
3683,15.542249,19.681336,44.986867,-14.117106,0,0,0,0,0,977,1040,outside_guardrail
3684,15.546050,19.685415,44.994209,-14.120972,0,0,0,0,0,977,1040,outside_guardrail
3685,15.549850,19.689494,45.001550,-14.124837,0,0,0,0,0,977,1040,outside_guardrail
3686,15.553649,19.693572,45.008889,-14.128701,0,0,0,0,0,977,1040,outside_guardrail
3687,15.557447,19.697649,45.016226,-14.132565,0,0,0,0,0,977,1040,outside_guardrail
